time,r2,r4,a2
0.354,0.4042487,0.294081,0.07974425
0.355,0.4051112,0.2955441,0.08050056
0.356,0.4059675,0.2970039,0.08126176
0.357,0.4068176,0.2984602,0.08202735
0.358,0.4076614,0.299913,0.08279807
0.359,0.4084988,0.3013621,0.08357335
0.36,0.4093301,0.3028079,0.08435403
0.361,0.4101551,0.3042498,0.08513886
0.362,0.4109739,0.3056882,0.08592889
0.363,0.4117864,0.3071226,0.08672348
0.364,0.4125927,0.3085534,0.08752306
0.365,0.4133928,0.3099804,0.08832744
0.366,0.4141867,0.3114034,0.08913658
0.367,0.4149744,0.3128226,0.08995067
0.368,0.4157558,0.3142378,0.09076936
0.369,0.4165312,0.315649,0.09159281
0.37,0.4173003,0.3170562,0.09242094
0.371,0.4180634,0.3184595,0.09325406
0.372,0.4188203,0.3198584,0.09409132
0.373,0.4195712,0.3212536,0.09493377
0.374,0.4203159,0.3226444,0.09578062
0.375,0.4210546,0.3240308,0.09663168
0.376,0.4217873,0.3254135,0.09748784
0.377,0.4225139,0.3267916,0.09834805
0.378,0.4232346,0.3281655,0.099213
0.379,0.4239492,0.329535,0.1000821
0.38,0.424658,0.3309004,0.1009559
0.381,0.4253607,0.3322615,0.1018349
0.382,0.4260577,0.3336183,0.1027176
0.383,0.4267487,0.3349709,0.1036053
0.384,0.4274339,0.336319,0.1044975
0.385,0.4281133,0.3376629,0.1053942
0.386,0.4287867,0.3390022,0.1062955
0.387,0.4294544,0.3403373,0.1072013
0.388,0.4301164,0.3416682,0.1081124
0.389,0.4307725,0.3429944,0.1090275
0.39,0.431423,0.3443165,0.1099478
0.391,0.4320677,0.345634,0.1108723
0.392,0.4327066,0.3469472,0.1118024
0.393,0.4333399,0.3482561,0.112737
0.394,0.4339676,0.3495605,0.1136763
0.395,0.4345896,0.3508604,0.1146201
0.396,0.435206,0.3521559,0.1155691
0.397,0.4358168,0.353447,0.1165228
0.398,0.4364219,0.3547334,0.117481
0.399,0.4370216,0.3560156,0.1184446
0.4,0.4376157,0.3572932,0.1194125
0.401,0.4382044,0.3585665,0.1203854
0.402,0.4387874,0.359835,0.1213633
0.403,0.4393652,0.3610993,0.1223456
0.404,0.4399375,0.362359,0.1233324
0.405,0.4405044,0.3636141,0.1243243
0.406,0.4410659,0.3648647,0.12532
0.407,0.4416222,0.3661111,0.1263216
0.408,0.4421731,0.3673529,0.1273273
0.409,0.4427188,0.3685901,0.1283374
0.41,0.4432592,0.3698228,0.1293522
0.411,0.4437944,0.3710511,0.1303717
0.412,0.4443245,0.3722749,0.1313957
0.413,0.4448494,0.3734943,0.1324245
0.414,0.445369,0.374709,0.1334577
0.415,0.4458837,0.3759194,0.1344954
0.416,0.4463932,0.3771252,0.1355378
0.417,0.4468978,0.3783269,0.1365852
0.418,0.4473973,0.3795239,0.1376369
0.419,0.4478917,0.3807162,0.1386929
0.42,0.4483812,0.3819044,0.1397541
0.421,0.4488657,0.3830879,0.1408194
0.422,0.4493452,0.3842669,0.1418894
0.423,0.4498199,0.3854414,0.1429635
0.424,0.4502897,0.3866118,0.1440431
0.425,0.4507545,0.3877774,0.1451265
0.426,0.4512145,0.3889385,0.1462148
0.427,0.4516698,0.3900952,0.1473073
0.428,0.4521201,0.3912472,0.1484045
0.429,0.4525657,0.3923949,0.1495059
0.43,0.4530066,0.393538,0.1506117
0.431,0.4534427,0.3946765,0.1517221
0.432,0.4538741,0.3958103,0.1528361
0.433,0.4543008,0.3969397,0.1539549
0.434,0.4547229,0.3980646,0.1550776
0.435,0.4551402,0.3991847,0.1562045
0.436,0.455553,0.4003002,0.1573353
0.437,0.4559612,0.4014111,0.1584701
0.438,0.4563648,0.4025176,0.1596094
0.439,0.456764,0.4036194,0.1607525
0.44,0.4571585,0.4047167,0.1618998
0.441,0.4575487,0.4058095,0.163051
0.442,0.4579345,0.4068979,0.1642063
0.443,0.4583158,0.4079815,0.1653651
0.444,0.4586929,0.4090611,0.1665288
0.445,0.4590656,0.4101362,0.1676962
0.446,0.4594341,0.4112069,0.1688675
0.447,0.4597983,0.4122736,0.1700436
0.448,0.4601583,0.4133356,0.1712228
0.449,0.4605142,0.4143938,0.172407
0.45,0.4608659,0.4154475,0.1735949
0.451,0.4612136,0.4164973,0.1747873
0.452,0.4615573,0.417543,0.1759834
0.453,0.4618969,0.4185845,0.1771838
0.454,0.4622325,0.419622,0.1783885
0.455,0.4625642,0.4206553,0.1795968
0.456,0.4628919,0.4216848,0.1808098
0.457,0.4632158,0.42271,0.1820262
0.458,0.4635357,0.4237312,0.1832471
0.459,0.4638518,0.4247484,0.1844714
0.46,0.4641641,0.4257615,0.1856995
0.461,0.4644725,0.4267706,0.1869315
0.462,0.4647773,0.4277756,0.1881672
0.463,0.4650781,0.4287765,0.1894065
0.464,0.4653754,0.4297733,0.1906495
0.465,0.4656689,0.430766,0.1918957
0.466,0.4659587,0.4317545,0.1931452
0.467,0.466245,0.4327393,0.1943986
0.468,0.4665275,0.4337197,0.195655
0.469,0.4668065,0.434696,0.1969146
0.47,0.4670819,0.4356683,0.1981777
0.471,0.4673538,0.4366367,0.1994439
0.472,0.4676222,0.4376011,0.2007134
0.473,0.4678871,0.4385613,0.2019859
0.474,0.4681486,0.4395175,0.2032615
0.475,0.4684066,0.4404699,0.2045404
0.476,0.4686614,0.4414185,0.2058228
0.477,0.4689128,0.4423633,0.2071081
0.478,0.4691609,0.4433043,0.2083967
0.479,0.4694057,0.4442412,0.2096879
0.48,0.4696472,0.4451745,0.2109829
0.481,0.4698856,0.4461041,0.2122807
0.482,0.4701208,0.4470299,0.2135815
0.483,0.4703528,0.4479521,0.2148858
0.484,0.4705815,0.4488704,0.2161928
0.485,0.4708073,0.4497854,0.2175037
0.486,0.4710299,0.4506964,0.2188165
0.487,0.4712495,0.4516038,0.2201327
0.488,0.471466,0.4525075,0.2214516
0.489,0.4716795,0.4534076,0.2227733
0.49,0.4718901,0.454304,0.2240976
0.491,0.4720977,0.4551968,0.2254246
0.492,0.4723024,0.4560859,0.2267543
0.493,0.4725042,0.4569715,0.2280863
0.494,0.4727033,0.4578534,0.2294207
0.495,0.4728995,0.4587318,0.2307574
0.496,0.4730929,0.4596068,0.2320967
0.497,0.4732836,0.4604779,0.2334374
0.498,0.4734718,0.4613461,0.2347809
0.499,0.4736572,0.4622106,0.2361263
0.5,0.4738401,0.4630715,0.2374731
0.501,0.4740205,0.4639296,0.2388225
0.502,0.4741983,0.4647839,0.2401733
0.503,0.4743736,0.465635,0.2415261
0.504,0.4745465,0.4664828,0.2428804
0.505,0.4747171,0.4673277,0.2442369
0.506,0.4748852,0.4681693,0.2455952
0.507,0.4750511,0.4690078,0.2469546
0.508,0.4752146,0.4698433,0.2483166
0.509,0.4753759,0.4706759,0.2496801
0.51,0.475535,0.4715054,0.2510454
0.511,0.4756917,0.4723319,0.2524123
0.512,0.4758463,0.4731555,0.253781
0.513,0.4759988,0.4739764,0.2551519
0.514,0.476149,0.4747941,0.2565238
0.515,0.4762972,0.4756093,0.2578982
0.516,0.4764432,0.4764214,0.2592739
0.517,0.4765872,0.477231,0.2606519
0.518,0.4767292,0.478038,0.2620315
0.519,0.4768691,0.478842,0.2634126
0.52,0.4770071,0.4796434,0.264795
0.521,0.477143,0.4804423,0.26618
